user_id,group,click,completed,time_spent,page_views,steps_reached,bounce
4462,A,1,0,22.2,1,3,0
4463,B,0,0,14.11,2,3,1
4464,A,1,1,105.56,7,5,0
4465,B,1,1,129.35,3,5,0
4466,B,1,1,101.83,8,5,0
4467,B,0,1,141.34,5,5,0
4468,B,1,1,120.86,4,5,0
4469,A,1,1,111.94,8,6,0
4470,A,1,1,105.29,5,5,0
4471,B,1,1,115.12,4,4,0
4472,B,0,0,24.58,1,1,0
4473,A,1,1,96.78,4,5,0
4474,B,1,0,37.51,3,1,0
4475,A,1,1,106.23,7,5,0
4476,A,1,0,20.35,3,2,0
4477,A,0,0,17.46,2,3,0
4478,B,0,1,139.96,3,5,0
4479,A,0,0,34.25,1,4,0
4480,B,1,1,139.85,3,4,0
4481,A,1,1,113.91,6,6,0
4482,B,0,0,32.74,2,2,0
4483,B,0,0,23.7,2,1,0
4484,B,0,0,29.53,3,1,0
4485,A,0,0,19.21,3,3,0
4486,A,1,1,90.0,8,6,0
4487,B,1,1,138.57,3,5,0
4488,B,1,1,121.04,10,5,0
4489,B,1,0,38.18,3,2,0
4490,A,1,0,30.17,5,3,0
4491,A,0,0,27.9,2,3,0
4492,A,1,1,115.35,5,6,0
4493,A,1,0,19.69,7,3,0
4494,B,1,1,146.58,7,4,0
4495,B,0,1,128.43,7,5,0
4496,A,1,1,111.62,4,5,0
4497,A,1,0,19.46,3,3,0
4498,B,0,0,25.41,1,2,0
4499,A,1,0,27.34,1,2,0
4500,A,1,1,110.61,5,6,0
4501,A,1,1,98.53,5,5,0
4502,A,1,1,90.74,8,5,0
4503,A,0,0,15.11,1,2,0
4504,A,0,1,122.35,3,6,0
4505,B,1,1,121.87,2,5,0
4506,A,1,0,21.63,1,3,0
4507,A,1,1,125.4,5,6,0
4508,B,1,0,24.27,1,2,0
4509,B,1,1,120.73,3,5,0
4510,B,1,0,26.39,5,3,0
4511,A,1,0,35.33,7,3,0
4512,B,0,0,40.0,2,2,0
4513,A,1,0,29.26,3,4,0
4514,A,1,0,29.48,2,2,0
4515,A,1,1,101.04,5,5,0
4516,B,0,0,40.0,1,3,0
4517,B,1,1,130.68,2,5,0
4518,B,1,0,36.12,3,3,0
4519,B,1,1,126.94,1,4,0
4520,B,0,0,29.39,1,1,0
4521,A,1,1,127.96,3,6,0
4522,A,0,0,27.78,1,4,0
4523,A,0,1,125.42,4,5,0
4524,A,0,1,111.06,1,6,0
4525,B,0,0,25.91,3,1,0
4526,B,1,1,122.17,4,5,0
4527,A,1,1,109.24,2,6,0
4528,B,0,0,27.24,4,1,0
4529,B,1,1,116.93,2,4,0
4530,A,1,1,122.42,8,6,0
4531,A,1,1,101.46,4,6,0
4532,B,1,1,129.38,6,5,0
4533,B,0,0,32.78,4,1,0
4534,A,1,1,100.94,5,6,0
4535,A,1,0,34.16,4,3,0
4536,A,0,0,16.18,3,2,0
4537,B,1,1,130.62,3,4,0
4538,A,1,0,25.72,3,2,0
4539,A,1,1,107.35,3,6,0
4540,B,0,0,23.22,1,3,0
4541,B,0,0,36.22,6,3,0
4542,B,1,1,135.44,11,4,0
4543,B,0,1,121.24,5,4,0
4544,B,1,1,135.07,5,5,0
4545,A,0,1,112.5,5,5,0
4546,A,1,1,92.63,4,5,0
4547,B,0,0,25.88,5,3,0
4548,B,1,0,37.83,4,3,0
4549,B,1,0,32.86,1,3,0
4550,B,1,1,122.36,7,5,0
4551,B,0,0,25.85,4,3,0
4552,A,1,1,101.82,8,6,0
4553,A,0,1,102.67,7,6,0
4554,A,1,1,97.85,6,6,0
4555,A,1,1,90.0,6,6,0
4556,B,1,1,139.4,5,5,0
4557,A,0,1,119.65,3,5,0
4558,B,1,1,115.27,4,4,0
4559,B,0,0,31.82,1,3,0
4560,B,0,0,25.59,1,1,0
4561,A,0,1,104.86,10,6,0
4562,B,0,1,124.55,6,4,0
4563,A,1,1,102.87,4,5,0
4564,A,0,1,132.04,7,6,0
4565,B,1,0,28.36,1,1,0
4566,B,0,0,26.15,2,2,0
4567,B,1,1,120.37,4,4,0
4568,A,1,0,31.31,2,4,0
4569,B,1,0,21.09,1,3,0
4570,A,1,1,98.85,4,5,0
4571,B,1,1,142.47,6,5,0
4572,B,1,1,130.44,7,4,0
4573,A,1,1,110.3,2,6,0
4574,A,1,0,38.93,1,2,0
4575,A,1,1,110.96,6,5,0
4576,A,1,0,19.04,4,4,0
4577,A,1,1,104.62,4,6,0
4578,A,1,1,94.37,4,6,0
4579,B,0,0,38.54,2,3,0
4580,B,0,0,34.45,1,3,0
4581,A,1,1,121.49,4,5,0
4582,B,0,0,38.28,3,1,0
4583,A,1,1,103.03,9,5,0
4584,B,1,1,118.55,4,5,0
4585,B,0,0,30.69,2,1,0
4586,A,1,1,97.53,7,5,0
4587,A,1,1,109.98,6,5,0
4588,A,1,1,121.59,5,5,0
4589,B,1,0,29.99,1,3,0
4590,A,1,1,109.8,4,5,0
4591,B,1,1,127.06,2,5,0
4592,A,0,0,29.62,3,4,0
4593,B,0,0,26.99,1,2,0
4594,B,1,0,17.82,1,3,0
4595,A,1,1,113.65,1,5,0
4596,B,0,0,36.93,2,2,0
4597,B,0,0,33.68,2,2,0
4598,A,1,0,19.52,3,4,0
4599,B,1,0,24.19,1,1,0
4600,A,0,1,113.93,6,6,0
4601,A,1,1,109.7,7,6,0
4602,A,1,1,106.49,6,5,0
4603,A,0,1,129.87,4,5,0
4604,B,0,1,118.53,6,4,0
4605,B,1,1,145.75,4,5,0
4606,B,1,0,31.19,1,2,0
4607,A,1,1,90.0,2,5,0
4608,B,1,1,126.21,7,5,0
4609,B,0,0,36.76,4,1,0
4610,A,1,1,103.62,6,5,0
4611,A,0,0,13.68,4,4,1
4612,B,0,0,30.01,2,2,0
4613,A,1,1,97.71,5,5,0
4614,A,1,0,27.44,3,2,0
4615,A,1,0,29.41,1,2,0
4616,A,0,0,16.61,3,3,0
4617,B,0,0,26.77,5,1,0
4618,A,1,0,29.3,3,3,0
4619,A,0,1,97.69,1,6,0
4620,A,1,1,95.01,5,5,0
4621,A,0,0,15.75,4,2,0
4622,A,1,1,112.22,8,6,0
4623,A,1,1,111.71,5,6,0
4624,A,0,1,99.79,7,6,0
4625,A,1,1,108.06,8,5,0
4626,B,1,0,40.0,1,2,0
4627,A,1,1,96.31,4,5,0
4628,B,1,0,19.29,2,2,0
4629,A,1,1,113.46,1,6,0
4630,A,0,0,23.23,3,3,0
4631,A,1,1,99.48,3,6,0
4632,A,1,1,115.82,3,5,0
4633,B,0,0,36.04,2,3,0
4634,A,1,1,90.0,9,6,0
4635,A,1,1,100.17,4,6,0
4636,B,0,0,40.0,1,3,0
4637,B,0,0,34.5,4,2,0
4638,A,1,1,116.11,5,5,0
4639,B,0,0,38.04,2,3,0
4640,B,1,0,31.1,3,2,0
4641,B,0,0,35.78,1,3,0
4642,A,1,0,29.03,5,2,0
4643,A,0,1,114.47,2,6,0
4644,A,1,1,104.14,2,5,0
4645,B,0,0,32.03,1,1,0
4646,A,0,1,100.94,8,5,0
4647,B,0,0,31.08,1,3,0
4648,A,1,1,93.98,2,6,0
4649,A,1,1,98.51,3,5,0
4650,B,0,0,29.31,2,1,0
4651,A,0,0,17.39,2,4,0
4652,B,1,1,122.95,2,4,0
4653,B,0,0,30.02,3,3,0
4654,A,0,1,112.83,4,5,0
4655,B,1,0,36.7,1,3,0
4656,A,0,0,20.75,4,4,0
4657,A,1,1,124.02,7,6,0
4658,B,1,1,137.39,1,4,0
4659,A,1,1,114.05,6,6,0
4660,B,0,0,31.92,3,2,0
4661,A,0,0,26.23,3,2,0
4662,A,1,1,122.24,2,5,0
4663,A,1,1,122.68,6,5,0
4664,A,0,0,33.34,1,3,0
4665,A,0,0,24.29,2,2,0
4666,B,1,0,34.33,1,1,0
4667,B,0,1,141.44,7,4,0
4668,B,1,0,27.26,1,3,0
4669,B,1,1,124.82,7,4,0
4670,B,1,1,128.16,2,4,0
4671,B,1,1,137.0,1,5,0
4672,A,0,1,118.98,7,6,0
4673,A,1,1,105.23,8,5,0
4674,B,0,1,112.91,5,5,0
4675,B,1,0,32.48,3,3,0
4676,A,1,1,96.98,7,6,0
4677,A,0,0,13.57,3,4,1
4678,A,0,1,92.83,8,6,0
4679,B,1,1,131.26,4,5,0
4680,B,1,1,141.61,2,4,0
4681,B,1,1,128.39,1,4,0
4682,A,1,0,25.48,2,4,0
4683,A,0,0,32.28,3,3,0
4684,B,0,0,21.73,1,1,0
4685,B,1,1,133.2,4,4,0
4686,A,0,1,107.86,5,5,0
4687,A,1,1,114.79,5,6,0
4688,A,1,1,102.2,6,6,0
4689,A,1,1,98.18,6,6,0
4690,B,0,0,31.84,1,1,0
4691,A,1,1,127.79,9,6,0
4692,A,1,1,118.33,6,6,0
4693,A,1,0,20.45,2,3,0
4694,B,1,0,22.95,3,3,0
4695,B,0,0,20.91,1,1,0
4696,A,1,1,123.79,1,5,0
4697,A,1,0,17.31,2,3,0
4698,A,0,0,21.72,4,4,0
4699,B,0,0,38.93,2,1,0
4700,B,0,0,21.32,4,1,0
4701,B,1,1,142.92,4,5,0
4702,A,1,0,22.22,3,2,0
4703,B,1,1,116.51,5,5,0
4704,A,1,1,105.03,1,5,0
4705,A,0,0,18.94,3,2,0
4706,A,1,1,113.29,6,5,0
4707,B,1,0,27.11,1,2,0
4708,A,1,1,90.0,3,5,0
4709,B,1,1,125.79,9,5,0
4710,B,0,0,22.86,2,2,0
4711,A,1,1,110.45,3,6,0
4712,A,1,1,93.75,7,6,0
4713,B,1,0,28.07,2,1,0
4714,A,1,0,25.28,4,3,0
4715,B,1,0,29.73,1,2,0
4716,A,1,1,111.01,5,5,0
4717,B,0,0,35.08,3,1,0
4718,B,0,0,24.05,1,2,0
4719,B,0,0,30.61,4,1,0
4720,B,0,0,11.02,4,1,1
4721,A,0,0,25.73,2,2,0
4722,A,1,1,104.39,3,5,0
4723,B,1,1,118.17,3,4,0
4724,B,1,1,131.16,5,5,0
4725,A,0,1,122.07,7,6,0
4726,A,0,0,20.67,3,3,0
4727,A,0,0,17.39,2,2,0
4728,A,1,1,109.98,3,6,0
4729,A,0,0,14.65,1,2,1
4730,A,1,1,100.08,7,5,0
4731,B,1,0,38.33,1,2,0
4732,A,1,0,24.44,3,3,0
4733,A,1,1,90.0,3,5,0
4734,B,0,0,20.22,3,1,0
4735,A,1,1,109.95,2,5,0
4736,A,1,0,30.04,4,4,0
4737,A,1,1,90.0,6,5,0
4738,A,0,1,113.4,5,6,0
4739,A,1,1,123.96,4,6,0
4740,B,1,0,40.0,2,3,0
4741,A,0,0,26.32,1,3,0
4742,B,0,0,34.04,1,3,0
4743,B,1,0,18.2,2,3,0
4744,A,1,0,38.7,4,3,0
4745,B,1,1,122.25,6,4,0
4746,A,1,1,96.8,3,6,0
4747,B,0,0,29.47,3,3,0
4748,B,0,0,40.0,1,3,0
4749,A,1,1,134.5,5,5,0
4750,A,0,1,109.5,3,5,0
4751,A,0,1,119.98,3,5,0
4752,A,0,1,108.52,5,5,0
4753,A,1,1,95.55,8,5,0
4754,B,0,0,39.86,3,3,0
4755,B,1,0,27.27,2,2,0
4756,B,0,0,40.0,1,2,0
4757,B,1,1,140.99,5,4,0
4758,B,1,0,34.68,3,3,0
4759,B,0,0,40.0,3,1,0
4760,B,1,0,40.0,4,1,0
4761,A,1,0,22.77,3,4,0
4762,A,1,1,98.29,5,5,0
4763,B,0,0,19.81,2,1,0
4764,B,1,1,150.0,4,5,0
4765,A,0,1,102.72,6,5,0
4766,A,1,1,121.62,5,6,0
4767,A,1,1,99.1,3,6,0
4768,A,1,1,126.46,5,5,0
4769,B,1,0,26.8,1,3,0
4770,A,1,1,93.7,3,5,0
4771,B,1,0,29.75,1,3,0
4772,B,0,0,27.81,3,3,0
4773,B,0,1,133.96,3,5,0
4774,A,1,1,107.38,3,6,0
4775,A,1,1,115.53,4,5,0
4776,B,0,0,29.25,1,3,0
4777,B,1,0,27.01,1,1,0
4778,B,1,0,27.5,1,2,0
4779,A,0,1,132.54,4,5,0
4780,B,0,0,32.35,4,2,0
4781,A,1,1,90.0,6,6,0
4782,B,1,0,27.88,3,3,0
4783,B,1,1,128.97,5,4,0
4784,B,0,0,40.0,4,3,0
4785,A,1,1,120.34,3,6,0
4786,A,1,1,96.94,6,6,0
4787,B,0,0,40.0,2,2,0
4788,A,1,1,107.63,9,6,0
4789,B,0,0,38.48,5,2,0
4790,A,0,0,15.91,9,3,0
4791,A,0,0,7.21,4,4,1
4792,A,1,1,91.1,4,5,0
4793,B,1,0,11.5,5,2,1
4794,A,1,1,133.35,1,6,0
4795,A,1,1,110.57,10,6,0
4796,B,0,1,118.75,3,4,0
4797,B,1,1,132.53,3,4,0
4798,B,1,0,32.14,1,3,0
4799,B,1,1,134.21,2,4,0
4800,A,1,1,122.51,2,5,0
4801,A,1,0,21.97,1,3,0
4802,A,1,1,97.44,4,5,0
4803,A,1,1,117.93,3,5,0
4804,A,0,1,117.63,4,6,0
4805,B,1,0,31.6,1,2,0
4806,A,0,0,39.24,1,4,0
4807,A,0,0,20.94,5,2,0
4808,A,1,0,17.7,2,2,0
4809,B,0,0,33.51,4,2,0
4810,B,1,0,26.95,2,1,0
4811,A,0,1,113.95,5,6,0
4812,B,0,0,26.0,1,3,0
4813,B,1,1,124.0,1,5,0
4814,B,1,1,146.91,5,5,0
4815,B,1,0,28.57,1,1,0
4816,B,0,0,26.21,4,3,0
4817,B,1,1,139.71,8,5,0
4818,B,0,0,24.69,2,2,0
4819,A,1,1,99.68,5,6,0
4820,A,0,1,114.92,10,6,0
4821,B,1,1,137.38,5,5,0
4822,A,1,0,32.54,4,3,0
4823,A,1,1,99.03,11,6,0
4824,B,0,0,34.58,3,2,0
4825,A,1,1,102.41,4,5,0
4826,B,1,0,27.37,1,2,0
4827,B,1,0,38.22,4,1,0
4828,B,0,0,27.7,1,2,0
4829,A,1,0,25.95,1,4,0
4830,A,1,1,109.87,12,5,0
4831,A,1,1,95.15,4,5,0
4832,A,0,1,119.59,1,5,0
4833,B,0,1,133.6,7,5,0
4834,B,1,0,19.08,1,3,0
4835,A,1,1,111.33,3,6,0
4836,B,1,1,120.27,5,5,0
4837,B,1,1,138.97,3,4,0
4838,A,1,1,90.66,6,6,0
4839,B,0,1,124.44,3,4,0
4840,A,1,1,112.34,6,6,0
4841,B,0,0,31.33,2,1,0
4842,A,1,1,117.16,7,6,0
4843,B,0,0,21.89,4,1,0
4844,B,1,0,40.0,3,3,0
4845,A,1,1,114.3,5,6,0
4846,A,1,0,33.52,3,3,0
4847,A,1,1,118.49,4,6,0
4848,A,1,0,23.92,3,4,0
4849,B,0,0,23.29,1,2,0
4850,B,0,0,27.62,1,3,0
4851,A,1,1,127.07,6,5,0
4852,B,1,0,39.31,1,1,0
4853,A,1,1,100.56,4,5,0
4854,A,1,1,90.0,1,6,0
4855,B,1,1,125.87,3,5,0
4856,B,0,0,29.27,3,3,0
4857,A,0,1,105.0,3,6,0
4858,A,0,1,114.34,6,5,0
4859,A,1,1,118.51,4,5,0
4860,B,0,0,36.94,5,1,0
4861,B,0,0,33.67,2,1,0
4862,B,1,1,109.99,3,4,0
4863,B,0,0,28.95,3,1,0
4864,A,0,0,40.0,5,3,0
4865,A,1,1,112.49,6,5,0
4866,A,1,1,112.41,9,6,0
4867,A,1,0,26.52,1,4,0
4868,A,1,1,112.98,6,6,0
4869,A,1,1,90.0,3,5,0
4870,B,0,1,125.6,4,4,0
4871,B,0,0,30.77,4,1,0
4872,A,1,1,123.38,3,6,0
4873,A,1,1,108.57,4,5,0
4874,B,0,0,21.12,2,1,0
4875,B,1,0,33.58,2,1,0
4876,B,1,0,26.18,1,2,0
4877,B,0,0,23.7,3,2,0
4878,A,1,1,97.99,5,5,0
4879,A,1,1,114.51,3,6,0
4880,A,1,0,32.81,8,3,0
4881,A,1,1,113.8,3,5,0
4882,A,1,1,115.58,4,5,0
4883,B,0,0,33.84,1,1,0
4884,A,1,1,109.22,3,6,0
4885,B,0,0,35.18,1,2,0
4886,A,1,1,90.0,4,5,0
4887,A,1,1,109.33,4,5,0
4888,A,0,0,16.69,1,2,0
4889,A,1,0,32.14,6,3,0
4890,A,1,1,106.23,4,6,0
4891,B,0,0,31.19,4,1,0
4892,B,1,0,21.97,4,1,0
4893,B,0,0,37.1,2,1,0
4894,A,1,0,28.39,2,4,0
4895,A,1,0,27.9,1,2,0
4896,B,1,1,119.87,3,4,0
4897,A,1,1,98.72,5,6,0
4898,A,0,0,25.57,1,2,0
4899,B,0,0,26.83,1,3,0
4900,A,1,1,113.22,7,6,0
4901,B,1,0,18.03,2,3,0
4902,A,0,0,20.59,1,4,0
4903,B,0,0,40.0,1,1,0
4904,A,1,1,113.27,4,6,0
4905,A,1,0,25.17,1,4,0
4906,B,1,1,147.85,2,5,0
4907,A,1,1,90.0,4,5,0
4908,A,0,0,18.29,3,2,0
4909,B,1,0,28.59,2,1,0
4910,A,1,0,30.01,4,4,0
4911,B,1,0,36.25,2,1,0
4912,A,1,0,17.94,4,3,0
4913,A,1,1,119.98,3,6,0
4914,A,0,1,103.16,4,6,0
4915,A,1,1,122.54,5,6,0
4916,B,0,0,24.8,3,2,0
4917,A,1,1,106.52,5,6,0
4918,B,1,0,28.06,2,3,0
4919,A,1,0,31.39,2,4,0
4920,A,0,0,20.34,2,4,0
4921,A,1,0,23.7,1,2,0
4922,A,0,0,27.55,3,2,0
4923,B,1,1,133.45,4,4,0
4924,B,1,1,136.87,7,4,0
4925,B,1,0,32.27,2,2,0
4926,B,1,0,28.49,1,1,0
4927,A,1,1,103.8,6,6,0
4928,B,1,0,31.15,4,2,0
4929,B,0,0,32.5,3,3,0
4930,A,1,1,106.23,4,6,0
4931,A,1,0,24.13,1,2,0
4932,A,1,1,90.0,6,6,0
4933,A,1,0,28.67,2,4,0
4934,B,1,0,32.09,2,1,0
4935,B,1,1,138.02,2,4,0
4936,A,0,1,108.0,2,5,0
4937,A,1,1,90.0,3,6,0
4938,A,1,1,103.7,3,5,0
4939,B,1,1,126.0,4,4,0
4940,B,1,1,135.43,4,5,0
4941,A,1,0,9.51,2,2,1
4942,A,1,1,108.49,6,6,0
4943,B,1,0,34.08,1,1,0
4944,A,1,1,100.06,3,6,0
4945,A,1,1,108.9,4,5,0
4946,B,0,0,27.24,2,3,0
4947,A,1,1,99.25,4,6,0
4948,B,1,0,28.55,3,3,0
4949,A,1,1,99.47,6,6,0
4950,A,1,1,116.2,5,6,0
4951,B,0,1,120.65,5,4,0
4952,B,1,0,25.58,2,1,0
4953,A,1,1,129.22,6,5,0
4954,B,0,1,137.61,6,5,0
4955,A,0,0,10.97,3,3,1
4956,A,0,0,18.65,1,2,0
4957,B,0,0,32.45,1,2,0
4958,A,1,1,111.89,3,5,0
4959,A,1,1,90.11,1,6,0
4960,B,1,1,139.59,3,5,0
4961,B,1,1,136.25,4,4,0
4962,A,1,1,113.78,7,5,0
4963,B,0,1,141.57,3,5,0
4964,B,1,0,33.71,3,3,0
4965,B,1,1,132.49,4,5,0
4966,B,1,1,143.58,4,5,0
4967,A,0,0,31.71,4,4,0
4968,A,1,1,97.9,4,6,0
4969,A,1,1,115.6,6,5,0
4970,B,1,0,27.01,2,1,0
4971,B,0,0,34.02,4,1,0
4972,B,1,0,33.86,3,2,0
4973,B,0,0,22.7,2,3,0
4974,B,1,1,126.78,3,5,0
4975,B,1,0,32.59,2,1,0
4976,B,1,1,123.64,5,5,0
4977,A,1,1,111.78,6,5,0
4978,A,1,1,117.67,3,5,0
4979,B,0,0,30.82,3,2,0
4980,B,1,1,130.25,3,4,0
4981,B,1,0,39.3,3,1,0
4982,A,1,0,27.31,5,4,0
4983,A,1,1,110.41,6,6,0
4984,B,1,1,118.42,3,4,0
4985,B,1,0,35.03,3,1,0
4986,A,1,1,111.96,1,5,0
4987,A,1,1,123.4,6,6,0
4988,A,0,0,24.33,6,3,0
4989,A,1,1,90.0,8,6,0
4990,B,0,1,111.0,1,4,0
4991,A,1,0,29.15,2,3,0
4992,A,1,1,101.16,8,5,0
4993,B,1,1,132.37,1,5,0
4994,A,1,1,109.37,7,5,0
4995,A,0,0,22.83,5,2,0
4996,A,1,0,23.33,3,4,0
4997,B,1,0,25.81,7,1,0
4998,A,0,0,23.89,4,4,0
4999,B,1,0,27.49,1,3,0
5000,B,0,1,124.28,2,4,0
